Model,Seed,Epoch,Train_Loss,Val_Loss,Val_MSE,Delay_Hours,Learning_Rate
storm_no_delay,42,1,-0.0344,-0.1463,0.3281,1.0,6e-05
storm_no_delay,42,1,-0.0344,-0.1463,0.3281,1.0,6e-05
storm_no_delay,42,2,-0.0943,-0.1905,0.1937,1.0,0.00012
storm_no_delay,42,2,-0.0943,-0.1905,0.1937,1.0,0.00012
storm_no_delay,42,3,-0.1141,-0.1733,0.1697,1.0,0.00018
storm_no_delay,42,3,-0.1141,-0.1733,0.1697,1.0,0.00018
storm_no_delay,42,4,-0.1386,-0.1926,0.1631,1.0,0.00024
storm_no_delay,42,4,-0.1386,-0.1926,0.1631,1.0,0.00024
storm_no_delay,42,5,-0.1579,-0.1662,0.146,1.0,0.0003
storm_no_delay,42,5,-0.1579,-0.1662,0.146,1.0,0.0003
storm_no_delay,42,6,-0.1666,-0.1863,0.1251,1.0,0.000299
storm_no_delay,42,6,-0.1666,-0.1863,0.1251,1.0,0.000299
storm_no_delay,42,7,-0.1719,-0.165,0.1352,1.0,0.000298
storm_no_delay,42,7,-0.1719,-0.165,0.1352,1.0,0.000298
storm_no_delay,42,8,-0.1736,-0.1735,0.1183,1.0,0.000295
storm_no_delay,42,8,-0.1736,-0.1735,0.1183,1.0,0.000295
storm_no_delay,42,9,-0.1792,-0.1599,0.1193,1.0,0.00029
storm_no_delay,42,9,-0.1792,-0.1599,0.1193,1.0,0.00029
storm_no_delay,42,10,-0.1779,-0.1536,0.1217,1.0,0.000285
storm_no_delay,42,10,-0.1779,-0.1536,0.1217,1.0,0.000285
storm_no_delay,42,11,-0.1828,-0.1536,0.118,1.0,0.000279
storm_no_delay,42,11,-0.1828,-0.1536,0.118,1.0,0.000279
storm_no_delay,42,12,-0.1856,-0.1638,0.1108,1.0,0.000271
storm_no_delay,42,12,-0.1856,-0.1638,0.1108,1.0,0.000271
storm_no_delay,42,13,-0.1867,-0.1682,0.1177,1.0,0.000263
storm_no_delay,42,13,-0.1867,-0.1682,0.1177,1.0,0.000263
storm_no_delay,42,14,-0.1897,-0.1816,0.1129,1.0,0.000254
storm_no_delay,42,14,-0.1897,-0.1816,0.1129,1.0,0.000254
storm_no_delay,42,15,-0.193,-0.1429,0.1134,1.0,0.000244
storm_no_delay,42,15,-0.193,-0.1429,0.1134,1.0,0.000244
storm_no_delay,42,16,-0.1916,-0.1622,0.1164,1.0,0.000233
storm_no_delay,42,16,-0.1916,-0.1622,0.1164,1.0,0.000233
storm_no_delay,42,17,-0.192,-0.161,0.1097,1.0,0.000221
storm_no_delay,42,17,-0.192,-0.161,0.1097,1.0,0.000221
storm_no_delay,42,18,-0.1939,-0.1505,0.1153,1.0,0.000209
storm_no_delay,42,18,-0.1939,-0.1505,0.1153,1.0,0.000209
storm_no_delay,42,19,-0.1945,-0.1564,0.1157,1.0,0.000196
storm_no_delay,42,19,-0.1945,-0.1564,0.1157,1.0,0.000196
storm_no_delay,42,20,-0.1937,-0.1437,0.1179,1.0,0.000183
storm_no_delay,42,20,-0.1937,-0.1437,0.1179,1.0,0.000183
storm_no_delay,42,21,-0.1949,-0.1492,0.1125,1.0,0.00017
storm_no_delay,42,21,-0.1949,-0.1492,0.1125,1.0,0.00017
storm_no_delay,42,22,-0.1956,-0.1667,0.1162,1.0,0.000157
storm_no_delay,42,22,-0.1956,-0.1667,0.1162,1.0,0.000157
storm_no_delay,42,23,-0.1979,-0.168,0.1073,1.0,0.000143
storm_no_delay,42,23,-0.1979,-0.168,0.1073,1.0,0.000143
storm_no_delay,42,24,-0.1971,-0.1436,0.1092,1.0,0.00013
storm_no_delay,42,24,-0.1971,-0.1436,0.1092,1.0,0.00013
storm_no_delay,42,25,-0.1962,-0.1612,0.1086,1.0,0.000117
storm_no_delay,42,25,-0.1962,-0.1612,0.1086,1.0,0.000117
storm_no_delay,42,26,-0.1983,-0.1454,0.1111,1.0,0.000104
storm_no_delay,42,26,-0.1983,-0.1454,0.1111,1.0,0.000104
storm_no_delay,42,27,-0.1999,-0.1514,0.1121,1.0,9.1e-05
storm_no_delay,42,27,-0.1999,-0.1514,0.1121,1.0,9.1e-05
storm_no_delay,42,28,-0.1972,-0.1493,0.1099,1.0,7.89e-05
storm_no_delay,42,28,-0.1972,-0.1493,0.1099,1.0,7.89e-05
storm_no_delay,42,29,-0.1983,-0.1421,0.1108,1.0,6.74e-05
storm_no_delay,42,29,-0.1983,-0.1421,0.1108,1.0,6.74e-05
storm_no_delay,42,30,-0.1991,-0.1545,0.1138,1.0,5.65e-05
storm_no_delay,42,30,-0.1991,-0.1545,0.1138,1.0,5.65e-05
storm_no_delay,42,31,-0.1992,-0.154,0.1077,1.0,4.63e-05
storm_no_delay,42,31,-0.1992,-0.154,0.1077,1.0,4.63e-05
storm_no_delay,42,32,-0.1969,-0.1452,0.1087,1.0,3.7e-05
storm_no_delay,42,32,-0.1969,-0.1452,0.1087,1.0,3.7e-05
storm_no_delay,42,33,-0.2006,-0.1486,0.1087,1.0,2.86e-05
storm_no_delay,42,33,-0.2006,-0.1486,0.1087,1.0,2.86e-05
storm_no_delay,42,34,-0.1995,-0.1424,0.1075,1.0,2.12e-05
storm_no_delay,42,34,-0.1995,-0.1424,0.1075,1.0,2.12e-05
storm_no_delay,42,35,-0.2018,-0.1407,0.1079,1.0,1.49e-05
storm_no_delay,42,35,-0.2018,-0.1407,0.1079,1.0,1.49e-05
